Step;Time[fs];Kin.[a.u.];Temp[K];Pot.[a.u.];Cons Qty;Used time
5966;11932;0.176281081;292.2052304;-1.117391575;-0.981692124;0.028583787
5967;11934;0.174448173;289.166984;-1.113887102;-0.98165095;0.021401167
5968;11936;0.174398204;289.0841547;-1.111333842;-0.981634652;0.021249697
5969;11938;0.17391176;288.2778202;-1.109987185;-0.981643597;0.021244549
5970;11940;0.171138343;283.6805771;-1.109725319;-0.981669379;0.021747857
5971;11942;0.170043523;281.8657928;-1.110164694;-0.981701788;0.022543625
5972;11944;0.170782422;283.0906;-1.110823245;-0.981733741;0.028575752
5973;11946;0.173150331;287.0156676;-1.111218526;-0.981758356;0.021900131
5974;11948;0.170995169;283.4432508;-1.110951038;-0.981765908;0.022196973
5975;11950;0.17079455;283.1107025;-1.109944818;-0.98175224;0.021984486
5976;11952;0.167985846;278.4549676;-1.108559161;-0.981726404;0.021031841
5977;11954;0.165410783;274.1865191;-1.107277866;-0.981700485;0.028689747
5978;11956;0.164360594;272.4457149;-1.106588903;-0.981679958;0.021321594
5979;11958;0.16706587;276.9300067;-1.106865022;-0.981666458;0.02205771
5980;11960;0.168367781;279.088067;-1.108275676;-0.981667129;0.021955199
5981;11962;0.168573194;279.4285611;-1.110792297;-0.98169438;0.022222426
5982;11964;0.171452535;284.2013852;-1.114065628;-0.981749265;0.022074266
5983;11966;0.177188431;293.7092613;-1.11732701;-0.981814361;0.021967166
5984;11968;0.180270087;298.8174456;-1.11964831;-0.981861683;0.022364865
5985;11970;0.178675111;296.1735966;-1.120304556;-0.981863424;0.029470603
5986;11972;0.178205541;295.395234;-1.119306521;-0.981810539;0.021798836
5987;11974;0.177832747;294.7772861;-1.117417546;-0.981724175;0.021112201
5988;11976;0.17819074;295.3706994;-1.115768905;-0.981650534;0.021322428
5989;11978;0.177991166;295.0398835;-1.115289937;-0.981630817;0.021022497
5990;11980;0.180707803;299.5430065;-1.116229003;-0.981676778;0.020912215
5991;11982;0.183754154;304.5926685;-1.117916537;-0.981764775;0.028686088
5992;11984;0.185235347;307.0479079;-1.119088559;-0.98184872;0.021637317
5993;11986;0.184715691;306.1865207;-1.118555702;-0.981892;0.022084011
5994;11988;0.178168239;295.3334011;-1.11562852;-0.98187793;0.021321518
5995;11990;0.174877914;289.8793274;-1.110490512;-0.981815945;0.021272839
5996;11992;0.169910496;281.6452861;-1.104008913;-0.981727294;0.028593508
5997;11994;0.161844895;268.2756672;-1.097497162;-0.981635898;0.021157444
5998;11996;0.156029955;258.6367674;-1.092260032;-0.981561486;0.021859102
5999;11998;0.153714784;254.7991163;-1.08947698;-0.981522607;0.021492282
6000;12000;0.152111366;252.1412764;-1.089737797;-0.981530931;0.021683731
6001;12002;0.157688768;261.3864322;-1.092849896;-0.981586674;0.021692377
6002;12004;0.16394459;271.756143;-1.097902827;-0.981674587;0.021206388
6003;12006;0.173539508;287.6607711;-1.103554549;-0.98176923;0.020726735
6004;12008;0.181251216;300.4437745;-1.108263133;-0.981842563;0.029138227
6005;12010;0.18738785;310.6159174;-1.110805927;-0.981875966;0.021966591
6006;12012;0.186680366;309.4431863;-1.110623038;-0.981859108;0.0217516
6007;12014;0.18521709;307.0176455;-1.107941098;-0.981792712;0.021958643
6008;12016;0.180135226;298.5938986;-1.103713587;-0.981695337;0.021541154
6009;12018;0.173406744;287.4407016;-1.099447296;-0.981603651;0.028458267
6010;12020;0.174303413;288.9270276;-1.096558539;-0.981549984;0.021496275
6011;12022;0.176747526;292.9784144;-1.095685654;-0.981542592;0.021918283
6012;12024;0.177272114;293.8479752;-1.096763007;-0.981570772;0.021195639
6013;12026;0.180308059;298.8803877;-1.099330947;-0.981619035;0.021825945
6014;12028;0.185268324;307.1025716;-1.102669368;-0.981675903;0.028732472
6015;12030;0.188052081;311.7169543;-1.10580493;-0.98172657;0.021225259
6016;12032;0.192566629;319.2003117;-1.107846164;-0.981751761;0.021749584
6017;12034;0.193249094;320.3315734;-1.108358722;-0.981739649;0.021133715
6018;12036;0.192402624;318.9284567;-1.107432958;-0.981698924;0.021190633
6019;12038;0.191749537;317.8458923;-1.105521758;-0.981656738;0.021902458
6020;12040;0.19142609;317.3097429;-1.103102813;-0.981637437;0.029353392
6021;12042;0.187936472;311.5253195;-1.100423598;-0.981642715;0.021294028
6022;12044;0.182824643;303.0519012;-1.097523503;-0.981651582;0.022014135
6023;12046;0.177977919;295.0179256;-1.094413854;-0.981640798;0.021250388
6024;12048;0.176426832;292.4468286;-1.091225453;-0.981605566;0.021134489
6025;12050;0.172878037;286.5643117;-1.088299135;-0.981559831;0.021331584
6026;12052;0.172189928;285.4236943;-1.086206187;-0.981522207;0.021402324
6027;12054;0.172081004;285.2431408;-1.085423113;-0.981499732;0.028592465
6028;12056;0.171480904;284.2484092;-1.086176995;-0.981489856;0.022086202
6029;12058;0.172071115;285.2267496;-1.088608053;-0.981491679;0.022542308
6030;12060;0.172803551;286.4408416;-1.092856652;-0.981508748;0.021739468
6031;12062;0.180512069;299.2185566;-1.098861448;-0.98154362;0.021174758
6032;12064;0.187659297;311.0658704;-1.106082523;-0.981595496;0.021044111
6033;12066;0.19399965;321.5757012;-1.113854787;-0.981666329;0.028332638
6034;12068;0.201812287;334.5260046;-1.121218294;-0.981752353;0.021630581
6035;12070;0.20609077;341.6180594;-1.12696629;-0.981832689;0.021336279
6036;12072;0.210313531;348.617749;-1.130090799;-0.981878084;0.022102713
6037;12074;0.215484389;357.1890129;-1.130000943;-0.981869635;0.021339564
6038;12076;0.209176519;346.7330267;-1.126749666;-0.98180556;0.021669533
6039;12078;0.201623253;334.2126594;-1.121293856;-0.98170172;0.028554044
6040;12080;0.194216014;321.9343484;-1.115194607;-0.981589184;0.022010781
6041;12082;0.192306004;318.7682973;-1.110024221;-0.981504281;0.021368559
6042;12084;0.187900085;311.4650041;-1.106881468;-0.981471483;0.02138512
6043;12086;0.18584012;308.0503855;-1.106168203;-0.981493492;0.021097234
6044;12088;0.188104975;311.8046305;-1.107551325;-0.981554614;0.0212142
6045;12090;0.191019837;316.6363349;-1.110127017;-0.981629433;0.028371022
6046;12092;0.193724501;321.1196127;-1.112786681;-0.981688198;0.021183188
6047;12094;0.196645456;325.9614161;-1.11467919;-0.981709581;0.02104395
6048;12096;0.198300323;328.7045387;-1.11546417;-0.981693966;0.02114716
6049;12098;0.199976641;331.4832192;-1.115349348;-0.981664351;0.020929937
6050;12100;0.205012419;339.8305738;-1.114637438;-0.981645387;0.020960018
6051;12102;0.205845737;341.2118909;-1.113492881;-0.981648516;0.029347031
6052;12104;0.198622606;329.2387577;-1.111879606;-0.981667229;0.021599536
6053;12106;0.19648885;325.7018238;-1.109589971;-0.981681992;0.021437539
6054;12108;0.195173109;323.520839;-1.106304572;-0.981669809;0.021464804
6055;12110;0.190875609;316.3972617;-1.10214083;-0.981620694;0.021159452
6056;12112;0.18569654;307.8123866;-1.097796298;-0.98154487;0.021241079
6057;12114;0.181772197;301.3073572;-1.094405187;-0.981473096;0.028757256
6058;12116;0.17907969;296.8442316;-1.093106354;-0.981444868;0.021320492
6059;12118;0.178484327;295.8573526;-1.094382084;-0.981480269;0.022157119
6060;12120;0.184490537;305.8133045;-1.097761542;-0.981564374;0.021611954
6061;12122;0.190851469;316.3572465;-1.101981065;-0.981661424;0.021314879
6062;12124;0.196079847;325.0238557;-1.105407069;-0.981733844;0.021790704
6063;12126;0.195290897;323.7160858;-1.106780023;-0.981757269;0.028980144
6064;12128;0.192808509;319.6012553;-1.105733325;-0.981730188;0.021403444
6065;12130;0.189310684;313.8032258;-1.102805544;-0.981671664;0.021082647
6066;12132;0.18665439;309.400128;-1.098921892;-0.981599353;0.021994539
6067;12134;0.18451107;305.8473387;-1.095141043;-0.981522475;0.020950651
6068;12136;0.181839357;301.4186819;-1.092659915;-0.98146363;0.021703495
6069;12138;0.183935901;304.8939334;-1.092292855;-0.981454789;0.029096117
6070;12140;0.186232122;308.7001712;-1.094067205;-0.98150373;0.021922855
6071;12142;0.187763221;311.2381373;-1.097251858;-0.981582377;0.02185055
6072;12144;0.189425228;313.9930954;-1.100742533;-0.981651219;0.021766248
6073;12146;0.189402836;313.955979;-1.103536898;-0.981687332;0.021317555
6074;12148;0.189743276;314.5202952;-1.105186424;-0.981697001;0.021796227
6075;12150;0.189680266;314.4158492;-1.105598444;-0.981695184;0.029848649
6076;12152;0.187233854;310.3606531;-1.104893857;-0.98168467;0.023326941
6077;12154;0.187537966;310.8647511;-1.103227797;-0.98165574;0.021788644
6078;12156;0.183918527;304.8651338;-1.101010939;-0.981607479;0.022120035
6079;12158;0.181740701;301.2551489;-1.099004102;-0.981557972;0.02145791
6080;12160;0.182199334;302.0153842;-1.097895314;-0.981527604;0.022470015
6081;12162;0.180521649;299.2344369;-1.098123016;-0.981524962;0.030415639
6082;12164;0.179737304;297.9342982;-1.099838377;-0.98154823;0.022914767
6083;12166;0.182028085;301.7315187;-1.102810052;-0.981594156;0.023777749
6084;12168;0.188476633;312.4206955;-1.106335341;-0.981655904;0.02315645
6085;12170;0.191515009;317.4571363;-1.109426888;-0.981719021;0.021979623
6086;12172;0.192279208;318.7238796;-1.111288625;-0.981766248;0.022367228
6087;12174;0.190712112;316.1262472;-1.11144519;-0.981778409;0.021323652
6088;12176;0.187478658;310.7664417;-1.109908249;-0.981743327;0.030165918
6089;12178;0.183118154;303.5384282;-1.107420756;-0.981678504;0.022181711
6090;12180;0.18060036;299.3649084;-1.104959627;-0.981621881;0.021509718
6091;12182;0.17941429;297.3988682;-1.103239583;-0.981600996;0.022065273
6092;12184;0.180548195;299.2784391;-1.102559503;-0.981611068;0.022697066
6093;12186;0.179081737;296.8476242;-1.102859898;-0.981623914;0.021546808
6094;12188;0.182708966;302.8601545;-1.104006444;-0.981621311;0.029053153
6095;12190;0.187072519;310.0932224;-1.10599515;-0.981619153;0.023735271
6096;12192;0.187255078;310.3958332;-1.108736989;-0.981650854;0.022651225
6097;12194;0.192536396;319.1501974;-1.111701748;-0.981723123;0.021715761
6098;12196;0.193093171;320.0731133;-1.113889909;-0.981795165;0.022350173
6099;12198;0.191545271;317.5072994;-1.11431967;-0.981809758;0.029482913
6100;12200;0.192844031;319.6601361;-1.112811559;-0.981758578;0.023283829
6101;12202;0.189778401;314.5785189;-1.10993596;-0.981680942;0.022653158
6102;12204;0.184824867;306.367493;-1.106716879;-0.98161833;0.022034191
6103;12206;0.183657387;304.4322658;-1.103995628;-0.981587088;0.022695892
6104;12208;0.180933374;299.9169155;-1.102238054;-0.981588517;0.022825602
6105;12210;0.180498428;299.1959444;-1.101456948;-0.981609046;0.030166021
6106;12212;0.181509008;300.8710929;-1.101367474;-0.981627276;0.021602008
6107;12214;0.181108555;300.2072969;-1.101611701;-0.981635992;0.022263772
6108;12216;0.177834401;294.780028;-1.10197533;-0.981648952;0.022146842
6109;12218;0.179052901;296.799826;-1.102323945;-0.981675855;0.022047163
6110;12220;0.182054384;301.7751137;-1.102294263;-0.981699022;0.022072166
6111;12222;0.18023238;298.7549413;-1.101526311;-0.98168482;0.029137971
6112;12224;0.180079869;298.5021373;-1.100250266;-0.981626608;0.023207075
6113;12226;0.173390052;287.4130319;-1.099381441;-0.981561397;0.022046935
6114;12228;0.176686929;292.8779674;-1.099927951;-0.981533361;0.021406567
6115;12230;0.176356129;292.3296302;-1.102335249;-0.981561663;0.022089877
6116;12232;0.181930053;301.5690214;-1.106196379;-0.981635458;0.021515814
6117;12234;0.187970743;311.582127;-1.110394334;-0.981720437;0.030415889
6118;12236;0.191704718;317.7716001;-1.11365663;-0.98177435;0.022133512
6119;12238;0.192209931;318.6090466;-1.115169068;-0.981773952;0.022246616
6120;12240;0.190834114;316.3284781;-1.114958196;-0.981731274;0.022054048
6121;12242;0.18853525;312.5178593;-1.113798891;-0.981682205;0.022121385
6122;12244;0.189634343;314.3397271;-1.112483149;-0.981655931;0.021762037
6123;12246;0.188701451;312.7933557;-1.111431186;-0.981657938;0.021658083
6124;12248;0.18664223;309.3799703;-1.110705534;-0.981676521;0.030767419
6125;12250;0.183853168;304.7567948;-1.110113458;-0.981701352;0.021516419
6126;12252;0.183966516;304.9446822;-1.109227271;-0.981720298;0.022001121
6127;12254;0.185539628;307.5522873;-1.107568706;-0.981713879;0.022723806
6128;12256;0.18281441;303.0349395;-1.105065758;-0.981667916;0.021239104
6129;12258;0.181552498;300.9431818;-1.102300074;-0.981587885;0.029300419
6130;12260;0.181918021;301.5490757;-1.100339869;-0.981499999;0.021853871
6131;12262;0.184787932;306.3062681;-1.100376875;-0.981442182;0.021531397
6132;12264;0.191428597;317.3138994;-1.10318041;-0.981449027;0.022632179
6133;12266;0.199271066;330.3136514;-1.108551067;-0.981535304;0.022522414
6134;12268;0.207362437;343.7259874;-1.115075849;-0.981682346;0.022327228
6135;12270;0.21455625;355.6505216;-1.120629403;-0.981837606;0.029038819
6136;12272;0.212789725;352.7223119;-1.122985872;-0.981932568;0.021683122
6137;12274;0.21260471;352.4156301;-1.120760942;-0.981921502;0.022681862
6138;12276;0.204443347;338.8872752;-1.114172372;-0.981806885;0.021440571
6139;12278;0.196732225;326.1052452;-1.104969347;-0.981634352;0.023232003
6140;12280;0.184933974;306.5483494;-1.095617135;-0.981466439;0.02182745
6141;12282;0.175235717;290.4724239;-1.088760908;-0.981364611;0.029950046
6142;12284;0.170884064;283.259082;-1.086052916;-0.981359089;0.022403611
6143;12286;0.171414593;284.1384915;-1.087557054;-0.981441832;0.021882402
6144;12288;0.177763761;294.6629347;-1.091993256;-0.981574477;0.021543117
6145;12290;0.184622835;306.0326026;-1.097378063;-0.981705405;0.021808271
6146;12292;0.189209304;313.6351784;-1.101746632;-0.981789356;0.021977799
6147;12294;0.192634539;319.3128807;-1.10378486;-0.981803417;0.022042497
6148;12296;0.192158022;318.523002;-1.103299868;-0.981754671;0.030389694
6149;12298;0.191852518;318.0165945;-1.100931408;-0.98167044;0.023149852
6150;12300;0.191766583;317.874149;-1.097819249;-0.981586183;0.022395029
6151;12302;0.189671519;314.4013505;-1.095142757;-0.981533663;0.021600177
6152;12304;0.191872587;318.0498622;-1.093617264;-0.981528406;0.021808989
6153;12306;0.19172748;317.8093309;-1.093207178;-0.981563256;0.029789147
6154;12308;0.192666969;319.3666366;-1.093336016;-0.981608092;0.02165459
6155;12310;0.190706485;316.1169202;-1.09328485;-0.981631499;0.021874668
6156;12312;0.189312784;313.8067072;-1.092651157;-0.981629218;0.022652537
6157;12314;0.188881936;313.0925286;-1.091374739;-0.981616623;0.022246968
6158;12316;0.189330172;313.8355297;-1.089442245;-0.98159953;0.021919446
6159;12318;0.186217205;308.6754451;-1.08707747;-0.981570123;0.02106694
6160;12320;0.182093575;301.8400763;-1.084846489;-0.981520312;0.022778814
6161;12322;0.18484547;306.4016443;-1.083559257;-0.981463143;0.030254041
6162;12324;0.186300213;308.8130401;-1.083966124;-0.981433743;0.021915405
6163;12326;0.188528536;312.5067304;-1.086400202;-0.981464158;0.022903092
6164;12328;0.196536602;325.7809777;-1.090428982;-0.981550283;0.0225387
6165;12330;0.200650627;332.6004262;-1.094809952;-0.981643252;0.021772701
6166;12332;0.202900054;336.3290971;-1.098206615;-0.981685933;0.021821209
6167;12334;0.203021217;336.5299382;-1.100115633;-0.981670847;0.030183872
6168;12336;0.203435545;337.2167321;-1.100822598;-0.981630005;0.022259676
6169;12338;0.204622478;339.1842052;-1.101068087;-0.981594563;0.022730307
6170;12340;0.20391219;338.006824;-1.101496503;-0.981578131;0.022784628
6171;12342;0.205944815;341.3761225;-1.102477773;-0.981586205;0.023364597
6172;12344;0.208832712;346.1631287;-1.103916035;-0.981617041;0.029958412
6173;12346;0.20782157;344.4870498;-1.105347323;-0.981655983;0.023118517
6174;12348;0.207414854;343.8128739;-1.106305005;-0.981680968;0.023522855
6175;12350;0.20675114;342.7126948;-1.10655273;-0.981676867;0.022155546
6176;12352;0.20664245;342.5325293;-1.106141728;-0.981646917;0.022636969
6177;12354;0.209955897;348.0249322;-1.105385396;-0.981607;0.028721811
6178;12356;0.210852465;349.5110911;-1.104642467;-0.981567407;0.02303061
6179;12358;0.207039941;343.1914137;-1.104459127;-0.981534775;0.022279807
6180;12360;0.208996989;346.4354369;-1.105356858;-0.981520551;0.021471927
6181;12362;0.213275112;353.526895;-1.107450161;-0.981543141;0.022182459
6182;12364;0.216741602;359.2729812;-1.110260665;-0.981606307;0.022172672
6183;12366;0.217365831;360.3077106;-1.112759406;-0.981681283;0.029286579
6184;12368;0.221326631;366.8731709;-1.113855444;-0.981725071;0.02240255
6185;12370;0.219007467;363.0289019;-1.112767827;-0.981709385;0.02270627
6186;12372;0.217213346;360.0549496;-1.109624513;-0.981642977;0.022463072
6187;12374;0.213032565;353.1248455;-1.105363704;-0.981557665;0.022500147
6188;12376;0.208695692;345.9360036;-1.101222227;-0.981481724;0.022053479
6189;12378;0.206653693;342.5511668;-1.098404066;-0.981433669;0.02221806
6190;12380;0.206543321;342.3682118;-1.097633277;-0.981425157;0.030380077
6191;12382;0.205405132;340.4815394;-1.099033545;-0.981460673;0.022020848
6192;12384;0.207097971;343.2876056;-1.102154075;-0.981527776;0.021860213
6193;12386;0.210065704;348.206948;-1.106151916;-0.981598166;0.022651023
6194;12388;0.214527579;355.6029952;-1.110108337;-0.981647373;0.022245075
6195;12390;0.218723668;362.5584743;-1.113302321;-0.981670413;0.029783788
6196;12392;0.221339967;366.8952768;-1.115439053;-0.981683413;0.022196715
6197;12394;0.22210919;368.1703471;-1.116404121;-0.98170393;0.022189233
6198;12396;0.222942042;369.550891;-1.116046615;-0.981732084;0.021637435
6199;12398;0.220727939;365.8807726;-1.114087392;-0.981747696;0.022325332
6200;12400;0.216617577;359.0673966;-1.110354046;-0.981724552;0.023781347
6201;12402;0.209306863;346.9490857;-1.105249904;-0.981654077;0.028721774
6202;12404;0.199071377;329.9826455;-1.099984561;-0.981562519;0.022836231
6203;12406;0.197048369;326.6292883;-1.095846039;-0.981488813;0.022977514
6204;12408;0.194560695;322.5056953;-1.093849322;-0.981461393;0.022335869
6205;12410;0.195745619;324.4698362;-1.094481008;-0.981477977;0.023420021
6206;12412;0.19741218;327.2323446;-1.097594967;-0.98151812;0.021618002
6207;12414;0.201067666;333.2917137;-1.10262093;-0.981575215;0.022013041
6208;12416;0.206540927;342.3642444;-1.108810684;-0.981660027;0.030359421
6209;12418;0.213892136;354.5496799;-1.115205481;-0.981764703;0.023562753
6210;12420;0.22017169;364.9587293;-1.120422971;-0.981843654;0.022799571
